"계정항목코드별","시점","생산자물가지수(품목별)(2015=100)",
"유리용기[2015=100]","2000 년","77.51",
"유리용기[2015=100]","2001 년","78.81",
"유리용기[2015=100]","2002 년","80.09",
"유리용기[2015=100]","2003 년","81.79",
"유리용기[2015=100]","2004 년","81.82",
"유리용기[2015=100]","2005 년","82.26",
"유리용기[2015=100]","2006 년","80.49",
"유리용기[2015=100]","2007 년","80.24",
"유리용기[2015=100]","2008 년","82.71",
"유리용기[2015=100]","2009 년","88.87",
"유리용기[2015=100]","2010 년","88.93",
"유리용기[2015=100]","2011 년","89.55",
"유리용기[2015=100]","2012 년","92",
"유리용기[2015=100]","2013 년","96.86",
